,1000,[]
Player4,285,"['Green3', 'Railroad4', 'DBlue1', 'DBlue2', 'Blue2', 'Orange1', 'Red1', 'Red3', 'Utility2']"
,1000,[]
,1000,[]
,1000,[]
Player2,333,"['Orange3', 'Yellow1', 'Green1', 'Green2', 'Green3', 'DBlue2', 'Brown1', 'Blue1', 'Pink2']"
Player2,230,"['Green3', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Utility1', 'Pink2', 'Orange3', 'Utility2']"
,1000,[]
Player1,484,"['Orange2', 'Orange3', 'Railroad3', 'Utility2', 'Green1', 'Railroad4', 'DBlue1', 'DBlue2', 'Blue3']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player3,186,"['Blue2', 'Blue3', 'Pink1', 'Utility1', 'Railroad2', 'Red1', 'Red2', 'Red3', 'DBlue1', 'DBlue2']"
,1000,[]
,1000,[]
Player4,211,"['Railroad3', 'Yellow2', 'Railroad4', 'Brown2', 'Pink1', 'Pink2', 'Pink3', 'Orange3']"
Player4,283,"['Utility2', 'Green3', 'DBlue2', 'Railroad1', 'Pink1', 'Railroad2', 'Red1', 'Red2', 'Red3']"
,1000,[]
,1000,[]
Player3,491,"['Railroad2', 'Railroad3', 'Yellow1', 'Green1', 'Green3', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue3']"
Player4,155,"['Railroad2', 'Orange2', 'Utility2', 'DBlue1', 'DBlue2']"
,1000,[]
,1000,[]
,1000,[]
Player3,363,"['Pink1', 'Pink3', 'Railroad2', 'Red1', 'Utility2', 'DBlue1', 'DBlue2', 'Railroad1', 'Blue1', 'Blue2']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player2,172,"['Yellow1', 'Yellow2', 'Yellow3', 'Green3', 'Railroad4', 'Blue1', 'Pink1', 'Utility1', 'Pink3']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player3,282,"['Railroad1', 'Orange1', 'Orange2', 'Orange3', 'Yellow1', 'Railroad4']"
,1000,[]
Player1,426,"['Utility1', 'Railroad2', 'Orange1', 'Railroad3', 'Yellow1', 'Railroad4', 'DBlue1', 'DBlue2', 'Blue1']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player4,366,"['Yellow3', 'DBlue1', 'DBlue2', 'Brown2', 'Blue3', 'Orange1']"
,1000,[]
Player1,285,"['Red3', 'Utility2', 'Green1', 'Green2', 'Green3', 'DBlue2', 'Blue3', 'Railroad2']"
,1000,[]
Player4,258,"['DBlue1', 'DBlue2', 'Brown1', 'Brown2', 'Railroad1', 'Blue2', 'Utility1', 'Pink3', 'Railroad2', 'Red2']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player2,238,"['DBlue2', 'Brown1', 'Brown2', 'Blue1', 'Pink1', 'Pink2', 'Pink3', 'Railroad2', 'Red2', 'Railroad3', 'Yellow2']"
,1000,[]
,1000,[]
Player4,412,"['Utility1', 'Railroad2', 'Orange1', 'Utility2', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player2,346,"['Utility2', 'Yellow3', 'Railroad4', 'Railroad1', 'Blue1', 'Blue2', 'Utility1', 'Pink2', 'Railroad2', 'Yellow1']"
Player1,314,"['Yellow1', 'Utility2', 'DBlue1', 'DBlue2', 'Utility1', 'Pink3', 'Railroad2']"
,1000,[]
Player2,286,"['Yellow3', 'Green2', 'DBlue1', 'DBlue2', 'Brown1', 'Orange3', 'Railroad3']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player3,850,"['Pink2', 'Utility2', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Railroad1', 'Blue1']"
Player3,741,"['Railroad3', 'Utility2', 'Railroad4', 'DBlue2', 'Brown1', 'Blue1', 'Blue2', 'Blue3', 'Pink2', 'Orange2']"
,1000,[]
Player1,256,"['Utility2', 'Railroad4', 'DBlue2', 'Railroad1', 'Blue2', 'Pink1', 'Utility1', 'Pink2', 'Pink3', 'Orange2', 'Red2']"
,1000,[]
,1000,[]
