Player2,218,"['Pink1', 'Utility1', 'Pink2', 'Pink3', 'Railroad2', 'Orange2', 'Orange3', 'Red1', 'Red3', 'Railroad3', 'Yellow1', 'Utility2', 'Green1', 'Railroad4', 'DBlue2', 'Brown1', 'Blue1']"
Player2,410,"['Railroad2', 'Orange2', 'Red1', 'Red3', 'Railroad3', 'Yellow2', 'Yellow3', 'Green2', 'Railroad4', 'DBlue1', 'DBlue2', 'Railroad1', 'Blue3', 'Pink1']"
Player2,520,"['Yellow1', 'Green1', 'Green2', 'Green3', 'DBlue1', 'Blue2', 'Pink1', 'Pink3', 'Orange1', 'Orange2', 'Red3']"
Player1,200,"['Red3', 'Railroad3', 'Yellow1', 'Yellow2', 'Yellow3', 'Green1', 'Green3', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Brown2', 'Railroad1', 'Blue2', 'Blue3', 'Utility1', 'Pink2', 'Pink3', 'Railroad2']"
Player1,288,"['Pink3', 'Railroad2', 'Orange2', 'Red2', 'Red3', 'Yellow2', 'Green2', 'DBlue1', 'DBlue2', 'Brown1', 'Blue3']"
Player2,95,"['DBlue2', 'Blue1', 'Blue2', 'Blue3', 'Utility1', 'Pink2', 'Railroad2', 'Orange1', 'Red2', 'Railroad3', 'Yellow1', 'Utility2', 'Yellow3']"
,1000,[]
Player2,201,"['Brown1', 'Brown2', 'Blue2', 'Blue3', 'Pink1', 'Utility1', 'Pink2', 'Railroad2', 'Orange2', 'Red1', 'Red2', 'Railroad3', 'Yellow1', 'Yellow2', 'Utility2', 'Yellow3', 'Green2', 'Railroad4']"
Player2,240,"['Brown2', 'Railroad1', 'Blue2', 'Pink1', 'Pink2', 'Pink3', 'Orange2', 'Red2', 'Red3', 'Yellow1', 'Utility2', 'Railroad4', 'DBlue2']"
Player1,266,"['Brown2', 'Blue2', 'Pink2', 'Orange1', 'Orange3', 'Red1', 'Red2', 'Red3', 'Yellow1', 'Yellow3', 'Green2', 'Railroad4', 'DBlue1', 'Brown1']"
Player1,87,"['Brown2', 'Railroad1', 'Blue2', 'Pink1', 'Utility1', 'Pink2', 'Red1', 'Railroad3', 'Yellow1', 'Yellow2', 'Green1', 'Railroad4']"
Player2,123,"['Railroad1', 'Blue1', 'Pink1', 'Pink2', 'Pink3', 'Orange1', 'Red1', 'Red2', 'Yellow2', 'Green2', 'Green3', 'DBlue2', 'Brown1']"
