Player1,328,"['Yellow1', 'Yellow2', 'Green1', 'Green2', 'DBlue1', 'DBlue2', 'Railroad1', 'Blue2', 'Utility1', 'Pink2', 'Railroad2', 'Orange3']"
Player1,65,"['Utility1', 'Railroad2', 'Orange1', 'Orange2', 'Red1', 'Red2', 'Red3', 'Railroad3', 'Yellow3', 'Railroad4', 'Railroad1']"
Player1,151,"['Railroad3', 'Yellow1', 'Green1', 'Brown2', 'Railroad1', 'Blue3', 'Pink1', 'Pink2', 'Pink3', 'Orange2', 'Orange3']"
Player1,129,"['Utility1', 'Pink3', 'Orange1', 'Orange2', 'Orange3', 'Red1', 'Red2', 'Railroad3', 'Yellow1', 'Yellow2', 'Railroad4', 'Brown1', 'Railroad1']"
Player2,201,"['Brown2', 'Railroad1', 'Blue1', 'Blue2', 'Utility1', 'Pink2', 'Orange3', 'Red2', 'Railroad3', 'Yellow2', 'Utility2', 'Green1', 'Green3', 'Railroad4', 'DBlue1', 'DBlue2']"
Player2,162,"['Brown2', 'Pink1', 'Utility1', 'Pink3', 'Orange1', 'Red1', 'Red3', 'Yellow1', 'Green1', 'Railroad4', 'DBlue1', 'DBlue2']"
Player2,201,"['DBlue2', 'Brown1', 'Blue1', 'Blue2', 'Pink1', 'Utility1', 'Orange1', 'Orange2', 'Orange3', 'Red3', 'Railroad3', 'Yellow2', 'Yellow3', 'Green2', 'Railroad4']"
Player1,150,"['Red2', 'Yellow2', 'Utility2', 'Yellow3', 'Green2', 'Railroad4', 'Brown1', 'Blue1', 'Blue2', 'Blue3', 'Utility1', 'Pink2', 'Railroad2', 'Orange1', 'Orange2']"
Player2,157,"['Green3', 'Railroad4', 'DBlue1', 'Brown1', 'Railroad1', 'Blue2', 'Blue3', 'Pink1', 'Utility1', 'Pink2', 'Pink3', 'Railroad2', 'Orange1', 'Red2', 'Railroad3', 'Yellow1', 'Utility2', 'Green1']"
Player2,88,"['Brown1', 'Brown2', 'Blue1', 'Pink2', 'Orange1', 'Orange2', 'Orange3', 'Red2', 'Red3', 'Utility2', 'Yellow3']"
,1000,[]
Player2,216,"['Red1', 'Red2', 'Red3', 'Railroad3', 'Yellow1', 'Utility2', 'Yellow3', 'Railroad4', 'DBlue1', 'Brown2', 'Railroad1', 'Blue1', 'Blue2', 'Blue3', 'Pink1', 'Pink2', 'Orange1', 'Orange2']"
Player1,96,"['Blue1', 'Blue3', 'Pink1', 'Pink2', 'Pink3', 'Orange1', 'Red1', 'Red3', 'Utility2', 'Yellow3', 'Green2']"
Player1,48,"['Pink3', 'Orange3', 'Red1', 'Red3', 'Yellow2', 'DBlue1', 'Brown2', 'Pink1', 'Utility1']"
Player1,127,"['Pink1', 'Utility1', 'Pink3', 'Railroad2', 'Orange1', 'Red2', 'Red3', 'Utility2', 'Green1', 'Green3', 'DBlue1', 'DBlue2', 'Brown2', 'Blue1', 'Blue2', 'Blue3']"
,1000,[]
Player1,291,"['Utility2', 'Green1', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Brown2', 'Blue3', 'Pink1', 'Pink3', 'Railroad2', 'Orange3', 'Red1', 'Yellow1']"
Player1,191,"['Pink1', 'Pink2', 'Railroad2', 'Orange1', 'Red1', 'Red2', 'Railroad3', 'Yellow1', 'Utility2', 'Yellow3', 'Green1', 'Green3', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue2']"
,1000,[]
Player2,151,"['Blue1', 'Utility1', 'Pink2', 'Pink3', 'Railroad2', 'Orange1', 'Red1', 'Red2', 'Red3', 'Railroad3', 'Yellow3', 'Railroad4', 'DBlue1']"
Player1,130,"['Brown2', 'Railroad1', 'Blue2', 'Blue3', 'Utility1', 'Pink2', 'Railroad2', 'Orange2', 'Red1', 'Railroad3', 'Yellow1', 'Yellow2', 'Utility2', 'Yellow3', 'Green3']"
Player2,150,"['Yellow1', 'Green2', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue2', 'Blue3', 'Pink1', 'Pink2', 'Pink3', 'Orange2']"
Player2,151,"['Red3', 'Utility2', 'Green1', 'Green2', 'Green3', 'Brown1', 'Brown2', 'Blue3', 'Pink1', 'Orange1', 'Orange3']"
Player1,152,"['DBlue2', 'Brown2', 'Railroad1', 'Blue1', 'Blue2', 'Pink1', 'Pink2', 'Pink3', 'Orange2', 'Red1', 'Red2', 'Railroad3', 'Yellow2', 'Utility2', 'Green3']"
Player1,126,"['Orange2', 'Orange3', 'Red1', 'Red2', 'Red3', 'Yellow2', 'DBlue2', 'Brown2', 'Railroad1']"
Player2,176,"['Brown1', 'Brown2', 'Railroad1', 'Blue1', 'Pink1', 'Pink3', 'Railroad2', 'Orange1', 'Red1', 'Red3', 'Railroad3', 'Utility2', 'Yellow3', 'Green1', 'Railroad4']"
Player1,142,"['Blue3', 'Pink1', 'Pink3', 'Orange1', 'Orange2', 'Red1', 'Red2', 'Red3', 'Yellow2', 'Utility2', 'Green1']"
Player2,82,"['Brown1', 'Brown2', 'Railroad1', 'Blue1', 'Blue3', 'Pink1', 'Pink3', 'Railroad2', 'Red1', 'Red2', 'Railroad3', 'Yellow1', 'Yellow2', 'Green1', 'Green2', 'Railroad4', 'DBlue2']"
Player1,263,"['Orange3', 'Red2', 'Red3', 'Utility2', 'Green3', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Railroad1', 'Blue1', 'Blue2', 'Blue3', 'Pink1', 'Pink3']"
Player1,195,"['Green3', 'Railroad1', 'Blue1', 'Pink1', 'Utility1', 'Pink2', 'Pink3', 'Orange2', 'Orange3', 'Red3', 'Yellow1', 'Yellow3']"
Player2,100,"['Orange1', 'Orange2', 'Orange3', 'Railroad3', 'Yellow2', 'DBlue1', 'Brown1', 'Brown2', 'Railroad1', 'Blue1', 'Blue2', 'Utility1']"
Player2,271,"['Railroad4', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue1', 'Pink1', 'Pink3', 'Railroad2', 'Orange3', 'Red1', 'Red2', 'Railroad3', 'Yellow1', 'Yellow3', 'Green2']"
,1000,[]
Player1,89,"['DBlue2', 'Brown1', 'Blue1', 'Blue2', 'Utility1', 'Pink3', 'Orange1', 'Orange2', 'Orange3', 'Red2', 'Railroad3', 'Utility2', 'Green1', 'Green3', 'Railroad4']"
Player1,167,"['DBlue1', 'Brown1', 'Railroad1', 'Blue1', 'Blue3', 'Pink1', 'Pink2', 'Pink3', 'Orange2', 'Red1', 'Red3', 'Railroad3', 'Yellow2', 'Green2']"
Player1,284,"['Pink3', 'Orange1', 'Red2', 'Red3', 'Railroad3', 'Yellow2', 'Green1', 'Green2', 'Green3', 'Railroad1', 'Blue1', 'Blue2', 'Blue3']"
Player2,167,"['Pink1', 'Pink2', 'Pink3', 'Orange2', 'Orange3', 'Red1', 'Red2', 'Railroad3', 'Utility2', 'Yellow3', 'Green1', 'Green2', 'Green3', 'Brown1', 'Railroad1', 'Blue1', 'Blue3']"
,1000,[]
Player2,223,"['Red3', 'Yellow2', 'Yellow3', 'Green1', 'Green2', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Brown2', 'Blue1', 'Pink1', 'Utility1', 'Pink2', 'Railroad2', 'Orange1']"
Player1,192,"['DBlue2', 'Brown1', 'Railroad1', 'Blue2', 'Pink1', 'Railroad2', 'Orange1', 'Red1', 'Red2', 'Red3', 'Railroad3', 'Utility2', 'Green1']"
Player2,206,"['Railroad4', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue2', 'Pink1', 'Railroad2', 'Orange2', 'Red1', 'Railroad3', 'Yellow1', 'Yellow2', 'Green2']"
Player1,408,"['Pink2', 'Pink3', 'Railroad2', 'Orange2', 'Orange3', 'Red2', 'Railroad3', 'Yellow2', 'Utility2', 'Green2', 'Green3', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue1', 'Blue3']"
Player1,370,"['Brown2', 'Railroad1', 'Blue1', 'Blue2', 'Blue3', 'Utility1', 'Pink3', 'Orange1', 'Orange2', 'Red2', 'Yellow1', 'Yellow2', 'Utility2', 'Green1', 'Railroad4']"
Player2,161,"['Utility1', 'Pink2', 'Pink3', 'Orange1', 'Orange2', 'Orange3', 'Red1', 'Red3', 'Yellow1', 'Green2', 'DBlue1', 'Blue1', 'Blue2']"
Player1,71,"['Brown1', 'Brown2', 'Orange1', 'Orange2', 'Orange3', 'Utility2', 'DBlue1']"
Player1,190,"['Orange1', 'Red1', 'Red3', 'Railroad3', 'Yellow1', 'Yellow2', 'Green2', 'DBlue1', 'DBlue2', 'Brown1', 'Brown2', 'Blue3', 'Pink1', 'Utility1', 'Pink2']"
Player1,166,"['Railroad3', 'Yellow2', 'Utility2', 'Yellow3', 'Green1', 'Green3', 'Railroad4', 'Brown2', 'Blue1', 'Blue2', 'Pink1', 'Utility1', 'Pink2', 'Pink3', 'Railroad2', 'Orange2', 'Orange3']"
Player1,190,"['Brown2', 'Blue1', 'Blue3', 'Pink1', 'Railroad2', 'Orange2', 'Orange3', 'Red1', 'Yellow1', 'Utility2', 'Green1', 'Green2', 'Green3', 'Railroad4', 'DBlue1']"
Player2,103,"['Red2', 'Yellow2', 'DBlue1', 'Brown2', 'Blue2', 'Blue3', 'Pink1', 'Utility1', 'Orange1', 'Orange2', 'Orange3']"
Player1,109,"['DBlue1', 'Brown1', 'Railroad1', 'Blue1', 'Blue2', 'Pink3', 'Orange1', 'Orange2', 'Orange3', 'Red1', 'Red2', 'Red3', 'Railroad3', 'Yellow2']"
,1000,[]
Player1,96,"['Utility2', 'Green3', 'Railroad4', 'Brown1', 'Railroad1', 'Blue1', 'Pink1', 'Pink2', 'Pink3', 'Orange1', 'Orange2', 'Orange3', 'Red3']"
Player2,165,"['Railroad3', 'Utility2', 'Green3', 'Brown1', 'Brown2', 'Blue2', 'Pink1', 'Pink3', 'Orange1', 'Orange2', 'Orange3']"
,1000,[]
Player1,108,"['Orange3', 'Red1', 'Red2', 'Red3', 'Railroad3', 'Utility2', 'Yellow3', 'Blue1', 'Pink1', 'Utility1', 'Pink2']"
Player1,459,"['Green3', 'Blue1', 'Blue2', 'Pink1', 'Pink2', 'Pink3', 'Orange1', 'Red3', 'Railroad3', 'Yellow1', 'Yellow2']"
Player2,215,"['Railroad3', 'Yellow1', 'Yellow2', 'Green3', 'DBlue1', 'Brown2', 'Blue2', 'Blue3', 'Pink1', 'Railroad2', 'Orange1', 'Orange2', 'Orange3']"
Player1,181,"['Blue1', 'Blue3', 'Pink2', 'Pink3', 'Red1', 'Railroad3', 'Yellow3', 'Green1', 'Green2', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1']"
Player1,200,"['Utility1', 'Pink2', 'Railroad2', 'Orange3', 'Red1', 'Red2', 'Red3', 'Railroad3', 'Yellow2', 'Green2', 'Green3', 'Railroad4', 'DBlue2', 'Brown1', 'Brown2', 'Blue3']"
Player1,154,"['Yellow2', 'Yellow3', 'Railroad4', 'Brown2', 'Railroad1', 'Blue3', 'Pink1', 'Orange1', 'Orange3', 'Red1', 'Railroad3']"
,1000,[]
Player1,86,"['Utility2', 'Yellow3', 'Brown1', 'Brown2', 'Railroad1', 'Blue2', 'Pink1', 'Pink2', 'Pink3', 'Red3']"
Player2,115,"['Railroad4', 'Brown1', 'Brown2', 'Blue1', 'Blue2', 'Pink1', 'Pink2', 'Orange1', 'Orange2', 'Orange3', 'Red2', 'Yellow2']"
Player1,165,"['Blue2', 'Blue3', 'Pink1', 'Orange1', 'Orange2', 'Orange3', 'Railroad3', 'Utility2', 'DBlue1', 'Brown2']"
Player2,210,"['DBlue2', 'Brown2', 'Blue1', 'Blue2', 'Blue3', 'Pink1', 'Railroad2', 'Orange1', 'Red2', 'Red3', 'Yellow1', 'Utility2', 'Green2']"
Player2,134,"['Brown1', 'Brown2', 'Railroad1', 'Blue2', 'Blue3', 'Pink1', 'Pink2', 'Railroad2', 'Orange2', 'Orange3', 'Red1', 'Red2', 'Red3', 'Utility2', 'Green1']"
Player1,80,"['Red3', 'Railroad3', 'Utility2', 'Yellow3', 'DBlue2', 'Brown1', 'Blue1', 'Blue2', 'Blue3', 'Utility1', 'Orange1']"
Player1,283,"['Railroad2', 'Orange1', 'Red1', 'Red3', 'Railroad3', 'Yellow1', 'Green1', 'Green3', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Brown2', 'Railroad1', 'Blue3', 'Utility1', 'Pink2']"
Player1,337,"['Pink2', 'Railroad2', 'Orange3', 'Red1', 'Railroad3', 'Yellow1', 'Yellow2', 'Green1', 'DBlue1', 'DBlue2', 'Brown1', 'Brown2', 'Railroad1', 'Blue1', 'Blue2']"
Player2,149,"['Railroad1', 'Blue1', 'Blue2', 'Utility1', 'Orange1', 'Orange2', 'Orange3', 'Red3', 'Yellow2', 'Green1', 'DBlue1', 'DBlue2']"
,1000,[]
Player2,106,"['DBlue1', 'Brown1', 'Railroad1', 'Blue2', 'Utility1', 'Pink2', 'Pink3', 'Orange1', 'Orange2', 'Orange3', 'Red1', 'Yellow2', 'Green1', 'Green2']"
Player1,187,"['Red1', 'Red2', 'Yellow3', 'Green1', 'Green3', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue1', 'Blue3', 'Pink1', 'Pink2', 'Pink3']"
,1000,[]
Player1,111,"['Pink1', 'Utility1', 'Pink2', 'Pink3', 'Red3', 'Yellow3', 'Green2', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue1']"
Player2,148,"['Pink1', 'Pink2', 'Pink3', 'Orange2', 'Red2', 'Red3', 'Railroad3', 'Yellow2', 'Green1', 'Green3', 'Railroad4', 'Brown2']"
Player1,168,"['Yellow2', 'Utility2', 'Yellow3', 'Green1', 'Railroad4', 'DBlue1', 'DBlue2', 'Railroad1', 'Blue2', 'Pink1', 'Utility1', 'Pink2', 'Orange1', 'Orange2', 'Red1']"
Player2,240,"['Yellow3', 'Green1', 'Green3', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue1', 'Pink1', 'Orange2', 'Orange3', 'Red2', 'Railroad3', 'Yellow1', 'Yellow2']"
Player1,203,"['Orange2', 'Orange3', 'Red2', 'Railroad3', 'Yellow1', 'Green2', 'Green3', 'Railroad4', 'Brown2', 'Railroad1', 'Blue3', 'Pink1', 'Pink3', 'Orange1']"
Player2,165,"['Orange1', 'Orange2', 'Yellow1', 'Green1', 'Green2', 'Green3', 'Brown2', 'Railroad1', 'Blue2', 'Utility1', 'Pink2']"
Player1,218,"['Brown2', 'Railroad1', 'Blue3', 'Pink1', 'Pink2', 'Pink3', 'Red1', 'Railroad3', 'Yellow1', 'Utility2', 'Yellow3', 'Green1', 'Green3', 'DBlue2', 'Brown1']"
Player1,224,"['Blue1', 'Blue2', 'Blue3', 'Pink1', 'Utility1', 'Pink3', 'Orange1', 'Orange3', 'Red1', 'Red2', 'Railroad3', 'Green2', 'Green3', 'DBlue1', 'Brown2']"
Player2,189,"['Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Brown2', 'Railroad1', 'Blue1', 'Blue2', 'Pink2', 'Pink3', 'Railroad2', 'Orange1', 'Orange2', 'Red3', 'Railroad3', 'Utility2', 'Yellow3', 'Green1', 'Green2']"
,1000,[]
Player1,262,"['Blue1', 'Blue3', 'Pink1', 'Utility1', 'Pink2', 'Railroad2', 'Orange1', 'Orange3', 'Red1', 'Red2', 'Red3', 'Railroad3', 'Yellow2', 'Yellow3', 'Green1', 'Green3', 'Railroad4', 'DBlue2', 'Brown1']"
Player1,319,"['Green2', 'Green3', 'DBlue2', 'Brown1', 'Brown2', 'Blue1', 'Blue2', 'Blue3', 'Pink2', 'Orange1', 'Red1', 'Red2', 'Railroad3', 'Yellow1', 'Yellow2', 'Utility2']"
Player1,190,"['Blue1', 'Blue2', 'Pink2', 'Pink3', 'Railroad2', 'Orange2', 'Red2', 'Railroad3', 'Yellow1', 'Green1', 'Green2', 'Green3', 'Brown1', 'Brown2']"
,1000,[]
Player1,199,"['Railroad2', 'Red2', 'Red3', 'Railroad3', 'Yellow3', 'Green1', 'Green2', 'Green3', 'Railroad4', 'DBlue1', 'Brown1', 'Railroad1', 'Blue1', 'Blue2', 'Utility1', 'Pink2']"
Player1,212,"['Pink1', 'Utility1', 'Orange1', 'Orange2', 'Orange3', 'Red1', 'Yellow1', 'Yellow2', 'Utility2', 'Green3', 'Railroad4', 'Brown1', 'Brown2']"
Player2,95,"['Red1', 'Red3', 'Yellow1', 'Green1', 'Green3', 'Brown1', 'Railroad1', 'Blue1', 'Blue2', 'Pink1', 'Pink2', 'Pink3', 'Railroad2']"
Player1,208,"['Yellow1', 'Green1', 'Green2', 'Green3', 'Railroad4', 'DBlue2', 'Brown1', 'Railroad1', 'Blue2', 'Utility1', 'Pink2', 'Orange1', 'Orange2', 'Orange3']"
Player1,305,"['Railroad4', 'DBlue2', 'Brown2', 'Blue3', 'Pink1', 'Railroad2', 'Orange2', 'Red1', 'Red2', 'Red3', 'Yellow1', 'Yellow3', 'Green1']"
,1000,[]
Player2,164,"['Green3', 'Railroad4', 'Brown2', 'Railroad1', 'Blue1', 'Blue3', 'Pink1', 'Pink2', 'Pink3', 'Orange1', 'Red1', 'Red2', 'Red3']"
,1000,[]
Player2,198,"['Brown2', 'Railroad1', 'Blue2', 'Pink3', 'Orange1', 'Yellow1', 'Yellow2', 'Utility2', 'Yellow3', 'Green3', 'Railroad4']"
Player1,558,"['Blue1', 'Pink1', 'Pink2', 'Railroad2', 'Orange2', 'Orange3', 'Red1', 'Red2', 'Railroad3', 'Utility2', 'Yellow3', 'Green3', 'DBlue1', 'DBlue2']"
Player1,134,"['Yellow2', 'Utility2', 'Yellow3', 'Green1', 'Railroad4', 'DBlue2', 'Brown2', 'Blue1', 'Blue2', 'Blue3', 'Orange1', 'Orange2', 'Orange3', 'Red3', 'Railroad3']"
Player1,317,"['Blue3', 'Pink1', 'Pink3', 'Railroad2', 'Orange3', 'Red1', 'Yellow1', 'Yellow2', 'Utility2', 'Green1', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1']"
Player2,100,"['Orange2', 'Red2', 'Red3', 'Yellow2', 'Utility2', 'Green1', 'DBlue2', 'Railroad1', 'Blue1', 'Pink1', 'Utility1', 'Pink2', 'Pink3']"
Player2,170,"['Pink1', 'Utility1', 'Railroad2', 'Orange1', 'Red1', 'Red2', 'Red3', 'Railroad3', 'Yellow3', 'Green1', 'Green2', 'DBlue2', 'Brown1', 'Brown2', 'Blue1', 'Blue3']"
Player1,219,"['Pink3', 'Railroad2', 'Orange1', 'Railroad3', 'Yellow1', 'Yellow2', 'Green1', 'Railroad4', 'Brown1', 'Brown2', 'Railroad1', 'Blue2']"
,1000,[]
Player2,216,"['Green2', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Railroad1', 'Blue1', 'Utility1', 'Pink2', 'Railroad2', 'Orange2', 'Red1', 'Red3', 'Railroad3', 'Yellow3']"
Player2,250,"['DBlue1', 'DBlue2', 'Brown1', 'Blue3', 'Pink3', 'Railroad2', 'Orange2', 'Red1', 'Red3', 'Railroad3', 'Utility2', 'Yellow3', 'Green1', 'Green2']"
,1000,[]
,1000,[]
Player1,148,"['Pink1', 'Utility1', 'Pink2', 'Pink3', 'Orange2', 'Red1', 'Red2', 'Red3', 'Railroad3', 'Yellow2', 'Utility2', 'DBlue1', 'Brown1', 'Railroad1']"
Player2,193,"['Green2', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue1', 'Pink1', 'Utility1', 'Pink3', 'Railroad2', 'Orange1', 'Red3', 'Railroad3', 'Yellow1', 'Utility2']"
Player2,163,"['Red3', 'Railroad3', 'Yellow2', 'Utility2', 'Yellow3', 'Green1', 'Green3', 'Railroad4', 'Brown1', 'Brown2', 'Blue2', 'Blue3', 'Pink1', 'Pink3', 'Railroad2', 'Orange1', 'Orange2', 'Red1']"
Player1,82,"['Orange3', 'Red3', 'Yellow3', 'Green1', 'Brown2', 'Blue2', 'Pink1', 'Utility1', 'Orange1']"
Player1,212,"['Blue3', 'Utility1', 'Pink3', 'Orange2', 'Red1', 'Red2', 'Red3', 'Yellow2', 'Utility2', 'Green3', 'Railroad4', 'DBlue2', 'Brown2']"
Player2,201,"['Yellow2', 'Utility2', 'Green1', 'Green2', 'Green3', 'DBlue1', 'DBlue2', 'Railroad1', 'Blue1', 'Blue3', 'Utility1', 'Pink3', 'Orange1', 'Red1', 'Railroad3']"
Player1,172,"['Blue1', 'Blue3', 'Utility1', 'Pink2', 'Railroad2', 'Orange1', 'Orange2', 'Orange3', 'Red2', 'Red3', 'Yellow2', 'Utility2', 'Green1', 'Green2', 'DBlue1']"
Player2,183,"['Pink3', 'Orange1', 'Red1', 'Red2', 'Red3', 'Yellow1', 'Utility2', 'Railroad4', 'DBlue2', 'Blue1', 'Blue2']"
Player2,132,"['Orange3', 'Red2', 'Yellow3', 'Green3', 'Railroad4', 'DBlue2', 'Brown2', 'Blue1', 'Blue3', 'Pink1', 'Pink2', 'Pink3']"
,1000,[]
Player2,307,"['Utility2', 'Yellow3', 'Green1', 'DBlue1', 'Brown1', 'Railroad1', 'Blue1', 'Blue2', 'Blue3', 'Pink2', 'Pink3', 'Railroad2', 'Orange2', 'Orange3', 'Red2', 'Red3']"
