,1000,[]
,1000,[]
,1000,[]
Player1,729,"['Railroad3', 'Yellow2', 'Utility2', 'Railroad4', 'DBlue1', 'DBlue2', 'Orange2']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player5,279,"['Orange1', 'Orange2', 'Orange3', 'Railroad3', 'Yellow2', 'Railroad4', 'Railroad1']"
,1000,[]
Player1,302,"['Utility1', 'Red3', 'Yellow1', 'Yellow2', 'Yellow3', 'Railroad4', 'Railroad1']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player2,369,"['Red3', 'Yellow2', 'Railroad4', 'Blue3', 'Railroad2', 'Red1']"
Player2,208,"['Orange2', 'Red2', 'DBlue1', 'DBlue2']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player3,181,"['DBlue1', 'DBlue2', 'Railroad1', 'Blue1', 'Orange1']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player1,195,"['Pink2', 'Orange1', 'Orange2', 'Orange3', 'Yellow1', 'Green1', 'Railroad4', 'DBlue2']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player3,259,"['Orange3', 'Yellow1', 'Utility2', 'Railroad4', 'DBlue1', 'Blue2', 'Blue3', 'Orange1']"
,1000,[]
Player2,640,"['Utility1', 'Railroad2', 'Yellow2', 'Green1', 'DBlue1', 'DBlue2', 'Blue1']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player3,319,"['Utility1', 'Orange2', 'Red2', 'Red3', 'Railroad3', 'Green1', 'DBlue1', 'DBlue2', 'Blue1', 'Blue2']"
,1000,[]
,1000,[]
,1000,[]
Player2,371,"['Utility1', 'Orange1', 'Red1', 'Red2', 'Red3', 'Yellow3', 'Railroad4', 'Railroad1', 'Blue1']"
,1000,[]
Player2,341,"['Orange3', 'Yellow3', 'DBlue1', 'DBlue2', 'Railroad1', 'Blue1', 'Blue3']"
,1000,[]
Player4,172,"['Green1', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Railroad1', 'Railroad2', 'Railroad3', 'Yellow1']"
,1000,[]
Player4,193,"['Utility2', 'Green3', 'DBlue1', 'DBlue2', 'Brown2', 'Blue1', 'Pink2', 'Railroad2']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
