,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player4,258,"['Orange2', 'Utility2', 'Yellow3', 'DBlue1', 'DBlue2', 'Brown1']"
,1000,[]
,1000,[]
Player5,374,"['Red3', 'Railroad3', 'Railroad4', 'DBlue1', 'DBlue2', 'Pink1', 'Pink3', 'Railroad2']"
Player4,459,"['Railroad3', 'Yellow1', 'Green2', 'DBlue1', 'DBlue2', 'Brown2', 'Pink1']"
Player5,470,"['Utility2', 'Green2', 'DBlue1', 'DBlue2', 'Brown1', 'Blue2', 'Utility1', 'Orange1', 'Railroad3', 'Yellow1']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player3,350,"['DBlue1', 'DBlue2', 'Utility1', 'Red3', 'Railroad3', 'Utility2', 'Green1']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player2,118,"['Pink2', 'Railroad4', 'DBlue1', 'DBlue2', 'Blue2']"
,1000,[]
,1000,[]
Player5,696,"['Blue1', 'Blue3', 'Orange1', 'Orange3', 'DBlue1']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player2,277,"['Railroad2', 'Orange3', 'Yellow1', 'Green2', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue2', 'Utility1']"
Player4,153,"['Red1', 'Red2', 'Red3', 'Yellow3', 'DBlue2', 'Brown2', 'Railroad1', 'Utility1']"
Player2,436,"['Railroad2', 'Orange3', 'Yellow3', 'DBlue1', 'DBlue2', 'Railroad1', 'Blue2']"
,1000,[]
Player3,316,"['Railroad3', 'Utility2', 'Railroad4', 'DBlue1', 'DBlue2', 'Brown1', 'Brown2', 'Blue3', 'Railroad2', 'Orange3']"
Player2,495,"['Railroad3', 'Railroad4', 'DBlue1', 'DBlue2', 'Railroad1', 'Blue1', 'Utility1', 'Pink3']"
Player5,428,"['Railroad1', 'Blue3', 'Pink2', 'Orange2', 'Railroad3', 'Utility2', 'Yellow3', 'Green1', 'DBlue1', 'DBlue2']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player1,953,"['Railroad3', 'Utility2', 'Railroad4', 'Blue1', 'Blue2', 'Blue3', 'Utility1', 'Pink3', 'Railroad2', 'Orange1']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player5,456,"['Yellow2', 'Utility2', 'DBlue2', 'Railroad1', 'Blue2', 'Pink1', 'Utility1', 'Pink2', 'Pink3', 'Red2']"
Player5,270,"['Brown2', 'Pink1', 'Orange1', 'Orange2', 'Orange3', 'Yellow2', 'Railroad4', 'Brown1']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player2,907,"['Red1', 'Red2', 'Red3', 'Utility2', 'Green3', 'Railroad1', 'Blue2', 'Orange1', 'Orange3']"
Player5,418,"['Brown1', 'Pink1', 'Pink2', 'Pink3', 'Railroad2', 'Railroad3', 'Utility2', 'Green1', 'Railroad4']"
,1000,[]
,1000,[]
,1000,[]
Player2,417,"['Utility2', 'DBlue1', 'DBlue2', 'Brown2', 'Railroad1', 'Blue2', 'Utility1', 'Orange1']"
Player4,559,"['Pink3', 'Railroad2', 'Orange2', 'Orange3', 'Red1', 'Yellow1', 'Utility2', 'DBlue1', 'Railroad1', 'Blue1', 'Blue2', 'Blue3']"
Player4,434,"['Railroad3', 'Utility2', 'DBlue1', 'DBlue2', 'Utility1', 'Railroad2']"
Player1,393,"['DBlue2', 'Pink1', 'Utility1', 'Pink2', 'Pink3', 'Red3', 'Railroad3']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
Player1,661,"['Railroad3', 'Yellow1', 'Utility2', 'Yellow3', 'Green3', 'Brown1', 'Railroad1', 'Blue1', 'Blue2', 'Blue3', 'Orange2']"
Player5,562,"['Orange3', 'Red1', 'DBlue1', 'DBlue2', 'Brown1', 'Blue2', 'Pink2']"
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
,1000,[]
